Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
34.0,1,3,97,11.0,170000.0,1,9,0
28.0,0,1,73,3.0,60000.0,4,1,0
32.0,1,1,88,7.0,120000.0,0,1,0
24.0,0,0,95,0.0,25000.0,4,1,0
37.0,1,2,75,14.0,180000.0,2,4,0
39.0,0,1,51,16.0,200000.0,1,9,0
26.0,1,1,86,2.0,50000.0,1,3,0
31.0,0,3,27,8.0,140000.0,0,9,0
29.0,1,1,73,4.0,70000.0,1,9,0
33.0,0,2,76,9.0,130000.0,4,0,0
27.0,1,1,112,3.0,80000.0,4,5,0
36.0,0,3,98,12.0,160000.0,2,9,0
25.0,1,1,88,1.0,55000.0,3,1,0
30.0,0,1,74,5.0,85000.0,2,4,0
34.0,1,3,97,11.0,170000.0,3,9,0
28.0,0,1,73,3.0,60000.0,2,4,0
32.0,1,1,88,7.0,120000.0,0,9,0
24.0,0,0,95,0.0,25000.0,1,9,0
37.0,1,2,75,14.0,180000.0,1,3,0
39.0,0,1,51,16.0,200000.0,1,9,0
26.0,1,1,86,2.0,50000.0,0,2,0
31.0,0,3,27,8.0,140000.0,3,7,0
29.0,1,1,73,4.0,70000.0,4,9,0
33.0,0,2,76,9.0,130000.0,2,9,0
27.0,1,1,112,3.0,80000.0,2,6,0
36.0,0,3,98,12.0,160000.0,1,9,0
25.0,1,1,88,1.0,55000.0,1,9,0
30.0,0,1,74,5.0,85000.0,2,6,0
34.0,1,3,97,11.0,170000.0,2,9,0
28.0,0,1,73,3.0,60000.0,1,1,0
32.0,1,1,88,7.0,120000.0,4,9,0
24.0,0,0,95,0.0,25000.0,3,8,0
37.0,1,2,75,14.0,180000.0,4,0,0
39.0,0,1,51,16.0,200000.0,2,4,0
26.0,1,1,86,2.0,50000.0,3,9,0
31.0,0,3,27,8.0,140000.0,2,6,0
29.0,1,1,73,4.0,70000.0,2,6,0
33.0,0,2,76,9.0,130000.0,1,3,0
27.0,1,1,112,3.0,80000.0,3,7,0
36.0,0,3,98,12.0,160000.0,2,6,0
25.0,1,1,88,1.0,55000.0,1,3,0
30.0,0,1,74,5.0,85000.0,0,9,0
34.0,1,3,97,11.0,170000.0,3,8,0
28.0,0,1,73,3.0,60000.0,3,7,0
32.0,1,1,88,7.0,120000.0,1,3,0
24.0,0,0,95,0.0,25000.0,1,1,0
37.0,1,2,75,14.0,180000.0,1,3,0
39.0,0,1,51,16.0,200000.0,2,9,0
26.0,1,1,86,2.0,50000.0,4,5,0
31.0,0,3,27,8.0,140000.0,2,9,0
29.0,1,1,73,4.0,70000.0,4,5,0
33.0,0,2,76,9.0,130000.0,4,5,0
27.0,1,1,112,3.0,80000.0,4,1,0
36.0,0,3,98,12.0,160000.0,0,2,0
25.0,1,1,88,1.0,55000.0,0,1,0
30.0,0,1,74,5.0,85000.0,1,1,0
34.0,1,3,97,11.0,170000.0,2,6,0
28.0,0,1,73,3.0,60000.0,1,1,0
32.0,1,1,88,7.0,120000.0,2,4,0
24.0,0,0,95,0.0,25000.0,1,9,0
37.0,1,2,75,14.0,180000.0,4,0,0
28.0,0,1,74,3.0,60000.0,3,8,0
33.0,1,2,112,9.0,120000.0,1,3,0
26.0,0,1,55,1.0,45000.0,0,2,0
29.0,1,1,88,5.0,80000.0,0,9,0
35.0,0,3,98,11.0,150000.0,3,9,0
27.0,1,1,112,2.0,65000.0,0,9,0
31.0,0,1,76,7.0,100000.0,3,7,0
28.0,1,2,50,4.0,90000.0,1,1,0
24.0,0,1,73,0.0,40000.0,3,9,0
30.0,1,1,92,6.0,110000.0,0,2,0
34.0,0,3,97,12.0,170000.0,3,1,0
27.0,1,1,112,3.0,75000.0,1,9,0
33.0,0,2,76,8.0,120000.0,4,1,0
29.0,1,1,73,4.0,70000.0,4,5,0
25.0,0,0,20,1.0,30000.0,1,9,0
36.0,1,3,98,13.0,180000.0,2,9,0
39.0,0,1,51,15.0,200000.0,3,7,0
26.0,1,1,86,1.0,50000.0,4,9,0
31.0,0,3,27,8.0,140000.0,4,1,0
28.0,1,1,73,3.0,65000.0,3,7,0
32.0,0,1,88,7.0,110000.0,0,2,0
24.0,1,0,28,0.0,28000.0,3,9,0
37.0,1,2,75,14.0,190000.0,1,3,0
39.0,0,1,51,16.0,210000.0,3,7,0
26.0,1,1,86,2.0,55000.0,2,4,0
31.0,0,3,27,8.0,140000.0,3,1,0
29.0,1,1,73,4.0,70000.0,1,3,0
33.0,0,2,76,9.0,130000.0,3,1,0
27.0,1,1,112,3.0,80000.0,4,5,0
36.0,0,3,98,12.0,170000.0,0,2,0
25.0,1,1,88,1.0,60000.0,4,9,0
30.0,0,1,74,5.0,90000.0,4,9,0
34.0,1,3,97,11.0,160000.0,4,5,0
28.0,0,1,73,3.0,60000.0,2,9,0
32.0,1,1,88,7.0,120000.0,1,1,0
24.0,0,0,95,0.0,25000.0,4,5,0
37.0,1,2,75,14.0,190000.0,2,6,0
39.0,0,1,51,16.0,200000.0,0,2,0
26.0,1,1,86,2.0,55000.0,4,5,0
31.0,0,3,27,8.0,140000.0,3,1,0
29.0,1,1,73,4.0,70000.0,2,4,0
33.0,0,2,76,9.0,130000.0,1,3,0
27.0,1,1,112,3.0,80000.0,0,2,0
36.0,0,3,98,12.0,170000.0,2,9,0
25.0,1,1,88,1.0,60000.0,3,9,0
30.0,0,1,74,5.0,90000.0,1,3,0
34.0,1,3,97,11.0,160000.0,2,4,0
28.0,0,1,73,3.0,60000.0,3,8,0
32.0,1,1,88,7.0,120000.0,2,6,0
24.0,0,0,95,0.0,25000.0,0,9,0
37.0,1,2,75,14.0,190000.0,0,9,0
39.0,0,1,51,16.0,200000.0,4,1,0
26.0,1,1,86,2.0,55000.0,1,9,0
31.0,0,3,27,8.0,140000.0,2,4,0
29.0,1,1,73,4.0,70000.0,1,1,0
33.0,0,2,76,9.0,130000.0,2,9,0
27.0,1,1,112,3.0,80000.0,1,3,0
36.0,0,3,98,12.0,170000.0,3,1,0
25.0,1,1,88,1.0,60000.0,0,2,0
30.0,0,1,74,5.0,90000.0,3,1,0
34.0,1,3,97,11.0,160000.0,1,3,0
28.0,0,1,73,3.0,60000.0,3,8,0
32.0,1,1,88,7.0,120000.0,3,7,0
24.0,0,0,95,0.0,25000.0,1,1,0
37.0,1,2,75,14.0,190000.0,4,1,0
39.0,0,1,51,16.0,200000.0,3,9,0
26.0,1,1,86,2.0,55000.0,2,9,0
31.0,0,3,27,8.0,140000.0,4,5,0
29.0,1,1,73,4.0,70000.0,2,4,0
33.0,0,2,76,9.0,130000.0,4,1,0
27.0,1,1,112,3.0,80000.0,3,1,0
36.0,0,3,98,12.0,170000.0,4,0,0
25.0,1,1,88,1.0,60000.0,4,1,0
30.0,0,1,74,5.0,90000.0,3,8,0
34.0,1,3,97,11.0,160000.0,1,3,0
28.0,0,1,73,3.0,60000.0,0,9,0
32.0,1,1,88,7.0,120000.0,3,9,0
24.0,0,0,95,0.0,25000.0,4,0,0
37.0,1,2,75,14.0,190000.0,1,1,0
39.0,0,1,51,16.0,200000.0,3,7,0
26.0,1,1,86,2.0,55000.0,1,3,0
31.0,0,3,27,8.0,140000.0,1,1,0
29.0,1,1,73,4.0,70000.0,1,9,0
33.0,0,2,76,9.0,130000.0,3,7,0
27.0,1,1,112,3.0,80000.0,3,8,0
36.0,0,3,98,12.0,170000.0,0,1,0
25.0,1,1,88,1.0,60000.0,4,0,0
30.0,0,1,74,5.0,90000.0,1,3,0
34.0,1,3,97,11.0,160000.0,0,1,0
28.0,0,1,73,3.0,60000.0,0,9,0
32.0,1,1,88,7.0,120000.0,2,6,0
24.0,0,0,95,0.0,25000.0,2,6,0
37.0,1,2,75,14.0,190000.0,2,6,0
39.0,0,1,51,16.0,200000.0,1,9,0
26.0,1,1,86,2.0,55000.0,1,3,0
31.0,0,3,27,8.0,140000.0,3,9,0
29.0,1,1,73,4.0,70000.0,1,3,0
33.0,0,2,76,9.0,130000.0,4,5,0
27.0,1,1,112,3.0,80000.0,1,9,0
36.0,0,3,98,12.0,170000.0,3,7,0
25.0,1,1,88,1.0,60000.0,0,9,0
30.0,0,1,74,5.0,90000.0,4,1,0
34.0,1,3,97,11.0,160000.0,1,9,0
28.0,0,1,73,3.0,60000.0,3,9,0
32.0,1,1,88,7.0,120000.0,4,0,0
24.0,0,0,95,0.0,25000.0,3,7,0
37.0,1,2,75,14.0,190000.0,3,7,0
39.0,0,1,51,16.0,200000.0,3,1,0
26.0,1,1,86,2.0,55000.0,1,3,0
31.0,0,3,27,8.0,140000.0,3,8,0
29.0,1,1,73,4.0,70000.0,4,1,0
33.0,0,2,76,9.0,130000.0,3,9,0
27.0,1,1,112,3.0,80000.0,1,3,0
36.0,0,3,98,12.0,170000.0,3,8,0
25.0,1,1,88,1.0,60000.0,4,5,0
30.0,0,1,74,5.0,90000.0,0,1,0
34.0,1,3,97,11.0,160000.0,4,5,0
28.0,0,1,73,3.0,60000.0,4,9,0
32.0,1,1,88,7.0,120000.0,0,2,0
24.0,0,0,95,0.0,25000.0,0,1,0
37.0,1,2,75,14.0,190000.0,0,2,0
39.0,0,1,51,16.0,200000.0,1,1,0
26.0,1,1,86,2.0,55000.0,0,2,0
31.0,0,3,27,8.0,140000.0,4,5,0
29.0,1,1,73,4.0,70000.0,2,4,0
33.0,0,2,76,9.0,130000.0,1,3,0
27.0,1,1,112,3.0,80000.0,4,1,0
29.0,1,1,112,3.0,75000.0,4,0,0
32.0,0,2,76,8.0,120000.0,3,8,0
27.0,1,1,88,2.0,65000.0,4,0,0
30.0,0,3,27,6.0,100000.0,4,1,0
36.0,1,1,50,11.0,150000.0,2,4,0
28.0,0,1,74,3.0,60000.0,0,1,0
33.0,1,2,112,9.0,120000.0,3,7,0
26.0,0,1,55,1.0,45000.0,2,4,0
29.0,1,1,88,5.0,80000.0,3,8,0
35.0,0,3,98,11.0,150000.0,3,8,0
27.0,1,1,112,2.0,65000.0,4,5,0
31.0,0,1,76,7.0,100000.0,2,6,0
28.0,1,2,50,4.0,90000.0,4,5,0
24.0,0,1,73,0.0,40000.0,0,2,0
30.0,1,1,92,6.0,110000.0,4,0,0
34.0,0,3,97,12.0,170000.0,4,1,0
27.0,1,1,112,3.0,75000.0,0,1,0
33.0,0,2,76,8.0,120000.0,3,8,0
29.0,1,1,73,4.0,70000.0,3,9,0
25.0,0,0,20,1.0,30000.0,4,1,0
36.0,1,3,98,13.0,180000.0,1,3,0
39.0,0,1,51,15.0,200000.0,2,4,0
26.0,1,1,86,1.0,50000.0,4,9,0
31.0,0,3,27,8.0,140000.0,4,9,0
28.0,1,1,73,3.0,65000.0,3,8,0
32.0,0,1,88,7.0,110000.0,3,7,0
24.0,1,0,28,0.0,28000.0,0,9,0
37.0,1,2,75,14.0,190000.0,4,9,0
39.0,0,1,51,16.0,210000.0,3,7,0
26.0,1,1,86,2.0,55000.0,1,9,0
31.0,0,3,27,8.0,140000.0,0,1,0
29.0,1,1,73,4.0,70000.0,3,1,0
33.0,0,2,76,9.0,130000.0,0,1,0
27.0,1,1,112,3.0,80000.0,4,0,0
36.0,0,3,98,12.0,170000.0,4,1,0
25.0,1,1,88,1.0,60000.0,3,8,0
30.0,0,1,74,5.0,90000.0,4,1,0
34.0,1,3,97,11.0,160000.0,0,1,0
28.0,0,1,73,3.0,60000.0,0,1,0
32.0,1,1,88,7.0,120000.0,2,4,0
24.0,0,0,95,0.0,25000.0,0,2,0
37.0,1,2,75,14.0,190000.0,0,2,0
39.0,0,1,51,16.0,200000.0,0,2,0
26.0,1,1,86,2.0,55000.0,3,1,0
31.0,0,3,27,8.0,140000.0,3,9,0
29.0,1,1,73,4.0,70000.0,1,1,0
33.0,0,2,76,9.0,130000.0,2,6,0
27.0,1,1,112,3.0,80000.0,3,1,0
36.0,0,3,98,12.0,170000.0,2,4,0
25.0,1,1,88,1.0,60000.0,3,9,0
30.0,0,1,74,5.0,90000.0,1,1,0
34.0,1,3,97,11.0,160000.0,0,2,0
28.0,0,1,73,3.0,60000.0,3,9,0
32.0,1,1,88,7.0,120000.0,1,9,0
24.0,0,0,95,0.0,25000.0,2,4,0
37.0,1,2,75,14.0,190000.0,1,3,0
39.0,0,1,51,16.0,200000.0,3,9,0
26.0,1,1,86,2.0,55000.0,2,6,0
31.0,0,3,27,8.0,140000.0,4,9,0
29.0,1,1,73,4.0,70000.0,2,6,0
33.0,0,2,76,9.0,130000.0,3,9,0
27.0,1,1,112,3.0,80000.0,0,1,0
36.0,0,3,98,12.0,170000.0,2,6,0
25.0,1,1,88,1.0,60000.0,3,1,0
30.0,0,1,74,5.0,90000.0,0,9,0
34.0,1,3,97,11.0,160000.0,3,8,0
28.0,0,1,73,3.0,60000.0,1,1,0
32.0,1,1,88,7.0,120000.0,3,9,0
24.0,0,0,95,0.0,25000.0,2,6,0
37.0,1,2,75,14.0,190000.0,0,1,0
39.0,0,1,51,16.0,200000.0,0,2,0
26.0,1,1,86,2.0,55000.0,2,6,0
31.0,0,3,27,8.0,140000.0,3,8,0
29.0,1,1,73,4.0,70000.0,3,1,0
33.0,0,2,76,9.0,130000.0,4,0,0
27.0,1,1,112,3.0,80000.0,0,9,0
36.0,0,3,98,12.0,170000.0,3,9,0
25.0,1,1,88,1.0,60000.0,2,4,0
30.0,0,1,74,5.0,90000.0,4,0,0
34.0,1,3,97,11.0,160000.0,3,7,0
28.0,0,1,73,3.0,60000.0,4,1,0
32.0,1,1,88,7.0,120000.0,4,5,0
24.0,0,0,95,0.0,25000.0,3,8,0
37.0,1,2,75,14.0,190000.0,2,9,0
39.0,0,1,51,16.0,200000.0,0,2,0
26.0,1,1,86,2.0,55000.0,1,1,0
31.0,0,3,27,8.0,140000.0,3,9,0
29.0,1,1,73,4.0,70000.0,1,1,0
33.0,0,2,76,9.0,130000.0,2,9,0
27.0,1,1,112,3.0,80000.0,2,4,0
36.0,0,3,98,12.0,170000.0,3,9,0
25.0,1,1,88,1.0,60000.0,4,0,0
30.0,0,1,74,5.0,90000.0,4,5,0
34.0,1,3,97,11.0,160000.0,1,1,0
28.0,0,1,73,3.0,60000.0,2,4,0
32.0,1,1,88,7.0,120000.0,4,1,0
24.0,0,0,95,0.0,25000.0,3,1,0
37.0,1,2,75,14.0,190000.0,0,2,0
39.0,0,1,51,16.0,200000.0,3,8,0
26.0,1,1,86,2.0,55000.0,3,1,0
31.0,0,3,27,8.0,140000.0,1,3,0
29.0,1,1,73,4.0,70000.0,4,0,0
33.0,0,2,76,9.0,130000.0,4,0,0
27.0,1,1,112,3.0,80000.0,0,2,0
36.0,0,3,98,12.0,170000.0,2,6,0
25.0,1,1,88,1.0,60000.0,1,3,0
30.0,0,1,74,5.0,90000.0,4,5,0
34.0,1,3,97,11.0,160000.0,1,9,0
28.0,0,1,73,3.0,60000.0,4,9,0
32.0,1,1,88,7.0,120000.0,4,9,0
24.0,0,0,95,0.0,25000.0,3,7,0
37.0,1,2,75,14.0,190000.0,0,2,0
39.0,0,1,51,16.0,200000.0,1,1,0
26.0,1,1,86,2.0,55000.0,3,9,0
31.0,0,3,27,8.0,140000.0,0,2,0
29.0,1,1,73,4.0,70000.0,1,1,0
33.0,0,2,76,9.0,130000.0,4,1,0
27.0,1,1,112,3.0,80000.0,4,1,0
36.0,0,3,98,12.0,170000.0,0,9,0
25.0,1,1,88,1.0,60000.0,0,9,0
30.0,0,1,74,5.0,90000.0,0,9,0
34.0,1,3,97,11.0,160000.0,4,1,0
28.0,0,1,73,3.0,60000.0,2,4,0
32.0,1,1,88,7.0,120000.0,1,1,0
24.0,0,0,95,0.0,25000.0,4,5,0
37.0,1,2,75,14.0,190000.0,4,5,0
39.0,0,1,51,16.0,200000.0,3,8,0
27.0,1,3,74,7.0,120000.0,1,3,0
28.0,0,1,74,3.0,60000.0,3,1,0
33.0,1,2,112,8.0,120000.0,1,9,0
27.0,0,1,88,2.0,65000.0,0,9,0
30.0,1,3,27,6.0,100000.0,3,1,0
36.0,0,1,50,11.0,150000.0,4,0,0
29.0,1,1,73,3.0,65000.0,2,9,0
32.0,0,2,112,9.0,120000.0,0,9,0
26.0,1,1,55,1.0,45000.0,1,9,0
29.0,0,1,88,5.0,80000.0,4,1,0
35.0,1,3,98,11.0,150000.0,3,8,0
27.0,1,1,112,2.0,65000.0,4,1,0
31.0,0,1,76,7.0,100000.0,3,1,0
28.0,1,2,50,4.0,90000.0,1,3,0
24.0,0,1,73,0.0,40000.0,2,6,0
30.0,1,1,92,6.0,110000.0,0,1,0
34.0,0,3,97,12.0,170000.0,2,4,0
27.0,1,1,112,3.0,75000.0,1,1,0
33.0,0,2,76,8.0,120000.0,2,6,0
29.0,1,1,73,4.0,70000.0,3,8,0
25.0,0,0,20,1.0,30000.0,3,7,0
36.0,1,3,98,13.0,180000.0,1,1,0
39.0,0,1,51,15.0,200000.0,0,9,0
26.0,1,1,86,1.0,50000.0,1,9,0
31.0,0,3,27,8.0,140000.0,4,5,0
28.0,1,1,73,3.0,65000.0,3,7,0
32.0,0,1,88,7.0,110000.0,3,1,0
24.0,1,0,28,0.0,28000.0,0,2,0
37.0,1,2,75,14.0,190000.0,2,9,0
39.0,0,1,51,16.0,210000.0,0,2,0
26.0,1,1,86,2.0,55000.0,2,4,0
31.0,0,3,27,8.0,140000.0,2,4,0
29.0,1,1,73,4.0,70000.0,0,1,0
33.0,0,2,76,9.0,130000.0,4,9,0
27.0,1,1,112,3.0,80000.0,0,9,0
36.0,0,3,98,12.0,170000.0,2,9,0
25.0,1,1,88,1.0,60000.0,4,5,0
30.0,0,1,74,5.0,90000.0,0,1,0
34.0,1,3,97,11.0,160000.0,2,9,0
28.0,0,1,73,3.0,60000.0,0,1,0
32.0,1,1,88,7.0,120000.0,0,9,0
24.0,0,0,95,0.0,25000.0,2,4,0
37.0,1,2,75,14.0,190000.0,4,5,0
39.0,0,1,51,16.0,200000.0,3,8,0
26.0,1,1,86,2.0,55000.0,3,7,0
31.0,0,3,27,8.0,140000.0,4,0,0
29.0,1,1,73,4.0,70000.0,0,2,0
33.0,0,2,76,9.0,130000.0,3,1,0
27.0,1,1,112,3.0,80000.0,0,1,0
36.0,0,3,98,12.0,170000.0,1,3,0
25.0,1,1,88,1.0,60000.0,2,6,0
30.0,0,1,74,5.0,90000.0,2,6,0
34.0,1,3,97,11.0,160000.0,0,1,0
28.0,0,1,73,3.0,60000.0,3,8,0
32.0,1,1,88,7.0,120000.0,1,9,0
24.0,0,0,95,0.0,25000.0,4,0,0
37.0,1,2,75,14.0,190000.0,3,9,0
39.0,0,1,51,16.0,200000.0,2,6,0
26.0,1,1,86,2.0,55000.0,4,0,0
31.0,0,3,27,8.0,140000.0,4,9,0
29.0,1,1,73,4.0,70000.0,0,1,0
33.0,0,2,76,9.0,130000.0,2,6,0
27.0,1,1,112,3.0,80000.0,2,4,0
36.0,0,3,98,12.0,170000.0,1,3,0
25.0,1,1,88,1.0,60000.0,1,3,0
30.0,0,1,74,5.0,90000.0,1,3,0
34.0,1,3,97,11.0,160000.0,2,4,0
28.0,0,1,73,3.0,60000.0,2,6,0
32.0,1,1,88,7.0,120000.0,1,9,0
24.0,0,0,95,0.0,25000.0,1,9,0
37.0,1,2,75,14.0,190000.0,0,2,0
39.0,0,1,51,16.0,200000.0,3,7,0
26.0,1,1,86,2.0,55000.0,3,7,0
31.0,0,3,27,8.0,140000.0,3,7,0
29.0,1,1,73,4.0,70000.0,0,9,0
33.0,0,2,76,9.0,130000.0,0,9,0
27.0,1,1,112,3.0,80000.0,4,1,0
36.0,0,3,98,12.0,170000.0,4,0,0
25.0,1,1,88,1.0,60000.0,1,1,0
30.0,0,1,74,5.0,90000.0,1,3,0
34.0,1,3,97,11.0,160000.0,1,1,0
28.0,0,1,73,3.0,60000.0,0,2,0
32.0,1,1,88,7.0,120000.0,3,7,0
24.0,0,0,95,0.0,25000.0,4,9,0
37.0,1,2,75,14.0,190000.0,0,9,0
39.0,0,1,51,16.0,200000.0,4,9,0
26.0,1,1,86,2.0,55000.0,4,9,0
31.0,0,3,27,8.0,140000.0,0,1,0
29.0,1,1,73,4.0,70000.0,3,7,0
33.0,0,2,76,9.0,130000.0,0,1,0
27.0,1,1,112,3.0,80000.0,3,1,0
36.0,0,3,98,12.0,170000.0,1,9,0
25.0,1,1,88,1.0,60000.0,1,3,0
30.0,0,1,74,5.0,90000.0,2,9,0
34.0,1,3,97,11.0,160000.0,4,9,0
28.0,0,1,73,3.0,60000.0,0,2,0
32.0,1,1,88,7.0,120000.0,2,4,0
24.0,0,0,95,0.0,25000.0,2,4,0
37.0,1,2,75,14.0,190000.0,2,9,0
39.0,0,1,51,16.0,200000.0,3,9,0
26.0,1,1,86,2.0,55000.0,2,9,0
31.0,0,3,27,8.0,140000.0,3,1,0
29.0,1,1,73,4.0,70000.0,1,9,0
33.0,0,2,76,9.0,130000.0,2,9,0
27.0,1,1,112,3.0,80000.0,1,3,0
36.0,0,3,98,12.0,170000.0,1,1,0
25.0,1,1,88,1.0,60000.0,4,0,0
30.0,0,1,74,5.0,90000.0,3,1,0
34.0,1,3,97,11.0,160000.0,1,9,0
28.0,0,1,73,3.0,60000.0,1,1,0
32.0,1,1,88,7.0,120000.0,1,1,0
24.0,0,0,95,0.0,25000.0,1,9,0
37.0,1,2,75,14.0,190000.0,1,1,0
39.0,0,1,51,16.0,200000.0,0,2,0
26.0,1,1,86,2.0,55000.0,1,1,0
31.0,0,3,27,8.0,140000.0,0,9,0
29.0,1,1,73,4.0,70000.0,1,1,0
33.0,0,2,76,9.0,130000.0,3,8,0
27.0,1,1,112,3.0,80000.0,0,1,0
36.0,0,3,98,12.0,170000.0,1,3,0
25.0,1,1,88,1.0,60000.0,4,0,0
30.0,0,1,74,5.0,90000.0,0,1,0
34.0,1,3,97,11.0,160000.0,3,1,0
28.0,0,1,73,3.0,60000.0,2,4,0
32.0,1,1,88,7.0,120000.0,0,2,0
24.0,0,0,95,0.0,25000.0,4,5,0
37.0,1,2,75,14.0,190000.0,2,6,0
39.0,0,1,51,16.0,200000.0,3,1,0
29.0,0,1,74,4.0,65000.0,3,1,0
34.0,1,2,112,9.0,125000.0,4,0,0
28.0,0,1,88,3.0,70000.0,1,1,0
31.0,1,3,27,7.0,110000.0,1,9,0
37.0,0,1,50,12.0,160000.0,3,1,0
30.0,1,1,73,4.0,75000.0,2,9,0
33.0,0,2,112,8.0,120000.0,3,7,0
27.0,1,1,55,2.0,50000.0,0,2,0
30.0,0,1,88,5.0,85000.0,4,9,0
36.0,1,3,98,11.0,155000.0,1,9,0
28.0,1,1,112,3.0,70000.0,3,9,0
32.0,0,1,76,8.0,115000.0,3,9,0
29.0,1,2,50,5.0,95000.0,4,0,0
25.0,0,1,73,0.0,40000.0,1,1,0
31.0,1,1,92,6.0,115000.0,0,2,0
35.0,0,3,97,12.0,175000.0,1,3,0
28.0,1,1,112,3.0,70000.0,1,9,0
33.0,0,2,76,9.0,135000.0,0,2,0
29.0,1,1,73,4.0,75000.0,1,3,0
25.0,0,0,20,1.0,30000.0,3,7,0
36.0,1,3,98,13.0,185000.0,3,7,0
40.0,0,1,51,15.0,210000.0,0,2,0
27.0,1,1,86,1.0,45000.0,2,9,0
32.0,0,3,27,9.0,145000.0,4,5,0
28.0,1,1,73,3.0,70000.0,3,8,0
32.0,0,1,88,7.0,120000.0,2,4,0
24.0,1,0,28,0.0,28000.0,1,1,0
38.0,1,2,75,14.0,195000.0,4,9,0
40.0,0,1,51,16.0,215000.0,2,9,0
27.0,1,1,86,2.0,55000.0,0,1,0
32.0,0,3,27,9.0,145000.0,2,9,0
29.0,1,1,73,4.0,75000.0,3,9,0
33.0,0,2,76,9.0,135000.0,2,4,0
27.0,1,1,112,3.0,80000.0,1,3,0
36.0,0,3,98,13.0,185000.0,0,1,0
25.0,1,1,88,1.0,60000.0,2,4,0
30.0,0,1,74,5.0,95000.0,2,6,0
34.0,1,3,97,12.0,170000.0,1,3,0
28.0,0,1,73,3.0,65000.0,2,9,0
32.0,1,1,88,7.0,120000.0,1,9,0
24.0,0,0,95,0.0,25000.0,1,9,0
38.0,1,2,75,14.0,195000.0,1,3,0
40.0,0,1,51,16.0,215000.0,2,6,0
27.0,1,1,86,2.0,55000.0,2,9,0
32.0,0,3,27,9.0,145000.0,3,9,0
29.0,1,1,73,4.0,75000.0,4,0,0
33.0,0,2,76,9.0,135000.0,4,1,0
27.0,1,1,112,3.0,80000.0,1,9,0
36.0,0,3,98,13.0,185000.0,0,9,0
25.0,1,1,88,1.0,60000.0,0,1,0
30.0,0,1,74,5.0,95000.0,4,1,0
34.0,1,3,97,12.0,170000.0,3,8,0
28.0,0,1,73,3.0,65000.0,4,1,0
32.0,1,1,88,7.0,120000.0,1,3,0
24.0,0,0,95,0.0,25000.0,3,8,0
38.0,1,2,75,14.0,195000.0,2,4,0
40.0,0,1,51,16.0,215000.0,0,9,0
27.0,1,1,86,2.0,55000.0,3,9,0
32.0,0,3,27,9.0,145000.0,4,1,0
29.0,1,1,73,4.0,75000.0,4,5,0
33.0,0,2,76,9.0,135000.0,0,9,0
27.0,1,1,112,3.0,80000.0,1,3,0
36.0,0,3,98,13.0,185000.0,4,0,0
25.0,1,1,88,1.0,60000.0,3,9,0
30.0,0,1,74,5.0,95000.0,0,2,0
34.0,1,3,97,12.0,170000.0,1,1,0
28.0,0,1,73,3.0,65000.0,3,8,0
32.0,1,1,88,7.0,120000.0,4,5,0
24.0,0,0,95,0.0,25000.0,4,5,0
38.0,1,2,75,14.0,195000.0,0,2,0
40.0,0,1,51,16.0,215000.0,0,2,0
27.0,1,1,86,2.0,55000.0,1,3,0
32.0,0,3,27,9.0,145000.0,1,1,0
29.0,1,1,73,4.0,75000.0,2,4,0
33.0,0,2,76,9.0,135000.0,2,9,0
27.0,1,1,112,3.0,80000.0,4,0,0
36.0,0,3,98,13.0,185000.0,0,1,0
25.0,1,1,88,1.0,60000.0,2,6,0
30.0,0,1,74,5.0,95000.0,3,9,0
34.0,1,3,97,12.0,170000.0,0,9,0
28.0,0,1,73,3.0,65000.0,3,9,0
32.0,1,1,88,7.0,120000.0,2,4,0
24.0,0,0,95,0.0,25000.0,1,9,0
38.0,1,2,75,14.0,195000.0,3,1,0
40.0,0,1,51,16.0,215000.0,2,4,0
27.0,1,1,86,2.0,55000.0,4,0,0
32.0,0,3,27,9.0,145000.0,0,9,0
29.0,1,1,73,4.0,75000.0,3,9,0
33.0,0,2,76,9.0,135000.0,0,1,0
27.0,1,1,112,3.0,80000.0,0,1,0
36.0,0,3,98,13.0,185000.0,2,4,0
25.0,1,1,88,1.0,60000.0,2,4,0
30.0,0,1,74,5.0,95000.0,4,1,0
34.0,1,3,97,12.0,170000.0,2,6,0
28.0,0,1,73,3.0,65000.0,4,0,0
32.0,1,1,88,7.0,120000.0,2,6,0
24.0,0,0,95,0.0,25000.0,0,9,0
38.0,1,2,75,14.0,195000.0,4,1,0
40.0,0,1,51,16.0,215000.0,3,9,0
27.0,1,1,86,2.0,55000.0,4,0,0
32.0,0,3,27,9.0,145000.0,1,9,0
29.0,1,1,73,4.0,75000.0,4,5,0
33.0,0,2,76,9.0,135000.0,2,6,0
27.0,1,1,112,3.0,80000.0,3,8,0
36.0,0,3,98,13.0,185000.0,0,2,0
25.0,1,1,88,1.0,60000.0,3,8,0
30.0,0,1,74,5.0,95000.0,4,9,0
34.0,1,3,97,12.0,170000.0,4,1,0
28.0,0,1,73,3.0,65000.0,3,8,0
32.0,1,1,88,7.0,120000.0,3,7,0
24.0,0,0,95,0.0,25000.0,4,1,0
38.0,1,2,75,14.0,195000.0,4,9,0
40.0,0,1,51,16.0,215000.0,2,9,0
27.0,1,1,86,2.0,55000.0,4,5,0
32.0,0,3,27,9.0,145000.0,2,9,0
